"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.074","0.072","19.790","15.8024","3026.69","1.8653","3.2576"
"0.074","0.072","19.790","15.8024","3026.69","1.8653","3.2576"
"0.073","0.073","19.750","15.7872","3018.56","1.8621","3.2162"
"0.073","0.073","19.750","15.7872","3018.56","1.8621","3.2162"
"0.074","0.074","19.660","15.7204","3020.18","1.8710","3.2870"
"0.074","0.074","19.660","15.7204","3020.18","1.8710","3.2870"
"0.073","0.074","19.600","15.6692","3014.12","1.8734","3.2645"
"0.073","0.074","19.600","15.6692","3014.12","1.8734","3.2645"
"0.073","0.074","19.590","15.6592","3010.08","1.8721","3.2692"
"0.073","0.074","19.590","15.6592","3010.08","1.8721","3.2692"
"0.077","0.075","19.610","15.6340","3013.71","1.8773","3.4685"
"0.077","0.075","19.610","15.6340","3013.71","1.8773","3.4685"
"0.077","0.075","19.610","15.6212","3016.95","1.8809","3.4771"
"0.077","0.075","19.610","15.6212","3016.95","1.8809","3.4771"
"0.074","0.075","19.680","15.6124","3014.92","1.8807","3.3591"
"0.074","0.075","19.680","15.6124","3014.92","1.8807","3.3591"
"0.077","0.076","19.720","15.6208","3017.96","1.8816","3.4967"
"0.077","0.076","19.720","15.6208","3017.96","1.8816","3.4967"
"0.077","0.076","19.530","15.5972","3019.17","1.8852","3.4788"
"0.077","0.076","19.530","15.5972","3019.17","1.8852","3.4788"
"0.077","0.076","19.660","15.5972","3015.53","1.8829","3.5019"
"0.077","0.076","19.660","15.5972","3015.53","1.8829","3.5019"
"0.077","0.077","19.570","15.5900","3013.91","1.8828","3.4908"
"0.077","0.077","19.570","15.5900","3013.91","1.8828","3.4908"
"0.077","0.078","19.510","15.6200","3011.90","1.8779","3.4601"
"0.077","0.078","19.510","15.6200","3011.90","1.8779","3.4601"
"0.077","0.078","19.680","15.5732","3007.27","1.8806","3.5219"
"0.077","0.078","19.680","15.5732","3007.27","1.8806","3.5219"
"0.079","0.079","19.410","15.6300","3004.46","1.8721","3.5250"
"0.079","0.079","19.410","15.6300","3004.46","1.8721","3.5250"
"0.079","0.079","19.360","15.6560","3000.05","1.8662","3.4983"
"0.079","0.079","19.360","15.6560","3000.05","1.8662","3.4983"
"0.079","0.079","19.360","15.6580","3003.25","1.8680","3.4970"
"0.079","0.079","19.360","15.6580","3003.25","1.8680","3.4970"
"0.078","0.079","19.360","15.6264","2996.65","1.8676","3.4738"
"0.078","0.079","19.360","15.6264","2996.65","1.8676","3.4738"
"0.079","0.080","19.290","15.6320","3000.25","1.8692","3.5018"
"0.079","0.080","19.290","15.6320","3000.25","1.8692","3.5018"
"0.082","0.081","19.260","15.7052","2995.86","1.8578","3.5786"
"0.082","0.081","19.260","15.7052","2995.86","1.8578","3.5786"
"0.082","0.081","19.340","15.6852","2988.30","1.8554","3.6073"
"0.082","0.081","19.340","15.6852","2988.30","1.8554","3.6073"
"0.082","0.082","19.130","15.6332","2982.95","1.8583","3.6039"
"0.082","0.082","19.130","15.6332","2982.95","1.8583","3.6039"
"0.082","0.082","19.250","15.6604","2983.94","1.8557","3.6076"
"0.082","0.082","19.250","15.6604","2983.94","1.8557","3.6076"
"0.082","0.082","19.170","15.6656","2984.33","1.8553","3.5889"
"0.082","0.082","19.170","15.6656","2984.33","1.8553","3.5889"
"0.082","0.082","19.360","15.6156","2985.72","1.8621","3.6595"
"0.082","0.082","19.360","15.6156","2985.72","1.8621","3.6595"
"0.082","0.083","19.290","15.6124","2983.15","1.8609","3.6486"
"0.082","0.083","19.290","15.6124","2983.15","1.8609","3.6486"
"0.086","0.083","19.120","15.6592","2991.47","1.8605","3.7588"
"0.086","0.083","19.120","15.6592","2991.47","1.8605","3.7588"
"0.086","0.084","19.240","15.7312","2989.49","1.8507","3.7307"
"0.086","0.084","19.240","15.7312","2989.49","1.8507","3.7307"
"0.086","0.085","19.040","15.7124","2983.15","1.8490","3.7052"
