"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.074","0.075","13.090","14.9648","2152.00","1.4005","2.5372"
"0.075","0.075","13.300","15.0016","2155.51","1.3993","2.5935"
"0.075","0.075","13.300","15.0016","2155.51","1.3993","2.5935"
"0.077","0.075","12.940","15.0008","2154.48","1.3987","2.5910"
"0.077","0.075","12.940","15.0008","2154.48","1.3987","2.5910"
"0.077","0.076","13.040","14.9680","2144.01","1.3950","2.6282"
"0.077","0.076","13.040","14.9680","2144.01","1.3950","2.6282"
"0.077","0.077","12.950","14.9796","2126.98","1.3828","2.6039"
"0.077","0.077","12.950","14.9796","2126.98","1.3828","2.6039"
"0.077","0.078","12.870","14.9660","2132.12","1.3875","2.5950"
"0.077","0.078","12.870","14.9660","2132.12","1.3875","2.5950"
"0.077","0.078","12.900","14.9504","2133.74","1.3900","2.6092"
"0.077","0.078","12.900","14.9504","2133.74","1.3900","2.6092"
"0.077","0.079","13.160","14.9544","2135.46","1.3907","2.6596"
"0.077","0.079","13.160","14.9544","2135.46","1.3907","2.6596"
"0.080","0.079","12.870","14.9320","2135.26","1.3927","2.7145"
"0.080","0.079","12.870","14.9320","2135.26","1.3927","2.7145"
"0.081","0.080","12.760","14.9180","2134.85","1.3937","2.7328"
"0.081","0.080","12.760","14.9180","2134.85","1.3937","2.7328"
"0.081","0.081","13.020","14.9468","2133.23","1.3900","2.7722"
"0.081","0.081","13.020","14.9468","2133.23","1.3900","2.7722"
"0.081","0.081","12.780","14.9284","2140.44","1.3964","2.7313"
"0.081","0.081","12.780","14.9284","2140.44","1.3964","2.7313"
"0.081","0.082","12.880","14.9344","2137.89","1.3941","2.7493"
"0.081","0.082","12.880","14.9344","2137.89","1.3941","2.7493"
"0.083","0.082","12.890","14.9360","2137.39","1.3937","2.8185"
"0.083","0.082","12.890","14.9360","2137.39","1.3937","2.8185"
"0.083","0.083","12.830","14.9624","2138.00","1.3916","2.7905"
"0.083","0.083","12.830","14.9624","2138.00","1.3916","2.7905"
"0.083","0.083","12.850","14.9476","2139.42","1.3939","2.8033"
"0.083","0.083","12.850","14.9476","2139.42","1.3939","2.8033"
"0.083","0.084","12.860","14.9204","2139.62","1.3966","2.8208"
"0.083","0.084","12.860","14.9204","2139.62","1.3966","2.8208"
"0.087","0.085","12.820","14.9300","2141.15","1.3967","2.9417"
"0.087","0.085","12.820","14.9300","2141.15","1.3967","2.9417"
"0.086","0.085","12.810","14.9220","2133.84","1.3927","2.9105"
"0.086","0.085","12.810","14.9220","2133.84","1.3927","2.9105"
"0.087","0.086","12.730","14.9080","2134.55","1.3944","2.9340"
"0.087","0.086","12.730","14.9080","2134.55","1.3944","2.9340"
"0.086","0.086","12.700","14.8932","2131.72","1.3940","2.9021"
"0.086","0.086","12.700","14.8932","2131.72","1.3940","2.9021"
"0.086","0.087","12.640","14.9068","2122.47","1.3867","2.8804"
"0.086","0.087","12.640","14.9068","2122.47","1.3867","2.8804"
"0.086","0.087","12.460","14.8912","2116.38","1.3841","2.8486"
"0.086","0.087","12.460","14.8912","2116.38","1.3841","2.8486"
"0.086","0.088","12.520","14.8920","2116.48","1.3841","2.8617"
"0.086","0.088","12.520","14.8920","2116.48","1.3841","2.8617"
"0.090","0.089","12.530","14.9020","2114.69","1.3820","2.9912"
"0.090","0.089","12.530","14.9020","2114.69","1.3820","2.9912"
"0.090","0.090","12.470","14.8936","2112.40","1.3813","2.9819"
"0.090","0.090","12.470","14.8936","2112.40","1.3813","2.9819"
"0.090","0.090","12.550","14.9252","2106.96","1.3748","2.9820"
"0.090","0.090","12.550","14.9252","2106.96","1.3748","2.9820"
"0.093","0.090","12.280","14.9276","2106.08","1.3740","3.0135"
"0.093","0.090","12.280","14.9276","2106.08","1.3740","3.0135"
"0.093","0.091","12.100","14.9568","2098.32","1.3663","2.9521"
"0.093","0.091","12.100","14.9568","2098.32","1.3663","2.9521"
"0.093","0.092","12.280","14.9540","2097.63","1.3661","2.9976"
