"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.049","0.050","11.270","15.7708","1774.33","1.0957","1.2357"
"0.049","0.050","11.270","15.7708","1774.33","1.0957","1.2357"
"0.050","0.050","11.170","15.7768","1769.86","1.0925","1.2484"
"0.050","0.050","11.170","15.7768","1769.86","1.0925","1.2484"
"0.051","0.051","11.160","15.7880","1768.75","1.0911","1.2696"
"0.051","0.051","11.160","15.7880","1768.75","1.0911","1.2696"
"0.051","0.051","11.250","15.8028","1767.08","1.0890","1.2760"
"0.051","0.051","11.250","15.8028","1767.08","1.0890","1.2760"
"0.050","0.052","11.020","15.8020","1763.27","1.0867","1.2257"
"0.050","0.052","11.020","15.8020","1763.27","1.0867","1.2257"
"0.053","0.052","10.990","15.8180","1760.86","1.0841","1.2919"
"0.053","0.052","10.990","15.8180","1760.86","1.0841","1.2919"
"0.053","0.052","10.940","15.8212","1760.37","1.0836","1.2851"
"0.053","0.052","10.940","15.8212","1760.37","1.0836","1.2851"
"0.051","0.052","11.370","15.8424","1759.96","1.0819","1.2802"
"0.051","0.052","11.370","15.8424","1759.96","1.0819","1.2802"
"0.053","0.053","10.950","15.8212","1759.96","1.0834","1.2862"
"0.053","0.053","10.950","15.8212","1759.96","1.0834","1.2862"
"0.053","0.054","10.950","15.8376","1761.89","1.0834","1.2822"
"0.053","0.054","10.950","15.8376","1761.89","1.0834","1.2822"
"0.055","0.054","10.670","15.8132","1761.20","1.0847","1.3026"
"0.055","0.054","10.670","15.8132","1761.20","1.0847","1.3026"
"0.053","0.054","10.970","15.8040","1760.51","1.0849","1.2929"
"0.053","0.054","10.970","15.8040","1760.51","1.0849","1.2929"
"0.053","0.054","10.970","15.8088","1756.87","1.0823","1.2917"
"0.053","0.054","10.970","15.8088","1756.87","1.0823","1.2917"
"0.056","0.054","11.070","15.8100","1755.98","1.0817","1.3769"
"0.056","0.054","11.070","15.8100","1755.98","1.0817","1.3769"
"0.055","0.055","10.780","15.8128","1755.22","1.0810","1.3162"
"0.055","0.055","10.780","15.8128","1755.22","1.0810","1.3162"
"0.055","0.056","11.070","15.8128","1753.79","1.0801","1.3518"
"0.055","0.056","11.070","15.8128","1753.79","1.0801","1.3518"
"0.056","0.056","11.100","15.8288","1748.13","1.0756","1.3758"
"0.056","0.056","11.100","15.8288","1748.13","1.0756","1.3758"
"0.055","0.056","10.840","15.8372","1743.39","1.0721","1.3175"
"0.055","0.056","10.840","15.8372","1743.39","1.0721","1.3175"
"0.055","0.057","11.090","15.8572","1738.48","1.0677","1.3426"
"0.055","0.057","11.090","15.8572","1738.48","1.0677","1.3426"
"0.058","0.057","10.670","15.8408","1735.79","1.0672","1.3667"
"0.058","0.057","10.670","15.8408","1735.79","1.0672","1.3667"
"0.057","0.057","10.760","15.8376","1736.06","1.0675","1.3551"
"0.057","0.057","10.760","15.8376","1736.06","1.0675","1.3551"
"0.057","0.057","10.680","15.8092","1730.45","1.0660","1.3525"
"0.057","0.057","10.680","15.8092","1730.45","1.0660","1.3525"
"0.057","0.058","10.540","15.8088","1724.02","1.0621","1.3348"
"0.057","0.058","10.540","15.8088","1724.02","1.0621","1.3348"
"0.057","0.058","10.900","15.7980","1714.82","1.0571","1.3832"
