"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.120","0.119","3.240","15.0696","933.19","0.6031","0.9972"
"0.120","0.119","3.240","15.0696","933.19","0.6031","0.9972"
"0.115","0.119","3.510","15.0932","933.15","0.6021","1.0306"
"0.115","0.119","3.510","15.0932","933.15","0.6021","1.0306"
"0.119","0.120","3.520","15.0872","932.05","0.6016","1.0707"
"0.119","0.120","3.520","15.0872","932.05","0.6016","1.0707"
"0.120","0.121","3.580","15.1204","934.53","0.6019","1.0908"
"0.120","0.121","3.580","15.1204","934.53","0.6019","1.0908"
"0.120","0.122","3.520","15.1344","934.24","0.6012","1.0696"
"0.120","0.122","3.520","15.1344","934.24","0.6012","1.0696"
